,amenities,bathrooms,bedrooms,fee,price,square_feet,cityname,state,time,state_num,city_num
8406,None,1.5,3.0,No,0.05353728489483748,0.02944935963307351,San Ramon,CA,2019-12-26 11:23:36,5,746
8407,"['Clubhouse', 'Gym', 'Parking', 'Pool']",2.0,3.0,No,0.013365200764818355,0.02944935963307351,Decatur,GA,2019-09-18 02:14:27,8,22
8408,None,2.5,3.0,No,0.019120458891013385,0.029474422917867615,San Antonio,TX,2019-12-22 12:17:59,23,110
8409,"['Basketball', 'Clubhouse', 'Dishwasher', 'Elevator', 'Garbage Disposal', 'Parking', 'Patio/Deck', 'Playground', 'Pool', 'Refrigerator', 'Storage']",2.0,2.0,No,0.01520076481835564,0.029474422917867615,Lincoln,NE,2019-12-26 11:15:26,38,362
8410,"['Dishwasher', 'Garbage Disposal', 'Refrigerator']",2.0,3.0,No,0.023422562141491396,0.02949948620266172,Burleson,TX,2019-12-26 11:05:38,23,1371
8411,None,2.0,3.0,No,0.017208413001912046,0.02949948620266172,Hendersonville,NC,2019-12-26 11:35:14,7,1374
8412,None,2.5,2.0,No,0.08793499043977056,0.029524549487455826,Los Angeles,CA,2019-12-26 11:23:38,5,134
8413,"['Clubhouse', 'Gym', 'Parking', 'Patio/Deck', 'Playground', 'Pool', 'Storage']",2.0,2.0,No,0.03969407265774379,0.029524549487455826,Laurel,MD,2019-09-17 19:35:45,12,62
8414,"['Clubhouse', 'Fireplace', 'Parking', 'Pool', 'Washer Dryer']",2.0,3.0,No,0.03533460803059273,0.029524549487455826,Mansfield,TX,2019-09-18 04:43:44,23,696
8415,"['AC', 'Patio/Deck']",2.0,2.0,No,0.047992351816443596,0.02954961277224993,Hackensack,NJ,2019-09-18 04:51:59,19,366
8416,None,2.0,2.0,No,0.03546845124282983,0.02954961277224993,Raleigh,NC,2019-09-18 00:56:32,7,117
8417,"['Fireplace', 'Gym', 'Pool', 'TV']",2.0,2.0,No,0.03347992351816444,0.02954961277224993,Denver,CO,2019-09-17 21:26:42,13,39
8418,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Garbage Disposal', 'Internet Access', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator']",2.0,2.0,No,0.027724665391969407,0.02954961277224993,Brookfield,WI,2019-12-26 11:11:58,29,636
8419,"['Pool', 'Washer Dryer']",2.0,3.0,No,0.021548757170172083,0.02954961277224993,Yorktown,VA,2019-09-17 22:55:25,2,1028
8420,"['AC', 'Clubhouse', 'Gym', 'Parking', 'Patio/Deck', 'Playground', 'Storage', 'Tennis', 'Washer Dryer']",2.0,3.0,No,0.020133843212237094,0.02954961277224993,Raleigh,NC,2019-09-18 03:10:12,7,117
8421,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Garbage Disposal', 'Internet Access', 'Parking', 'Patio/Deck', 'Playground', 'Pool', 'Refrigerator', 'Storage']",2.0,2.0,No,0.016921606118546845,0.02954961277224993,Nashville,TN,2019-12-26 11:10:49,16,74
8422,"['Dishwasher', 'Parking', 'Refrigerator']",2.0,3.0,No,0.013403441682600383,0.02954961277224993,Milwaukee,WI,2019-12-18 10:54:44,29,150
8423,None,1.0,2.0,No,0.011950286806883365,0.02954961277224993,Lubbock,TX,2019-12-26 11:42:27,23,359
8424,"['Fireplace', 'Gym', 'Playground', 'Pool', 'Tennis', 'Washer Dryer']",2.0,3.0,No,0.011892925430210324,0.02954961277224993,Greensboro,NC,2019-09-17 20:33:59,7,226
8425,"['Dishwasher', 'Garbage Disposal', 'Patio/Deck', 'Refrigerator']",2.0,3.0,No,0.024378585086042064,0.029574676057044037,,,2019-12-22 11:52:24,0,0
8426,"['Dishwasher', 'Fireplace', 'Patio/Deck', 'Refrigerator']",2.0,3.0,No,0.022466539196940728,0.02959973934183814,Dallas,GA,2019-12-22 11:46:39,8,245
8427,['Parking'],2.0,2.0,No,0.03483747609942638,0.029624802626632245,Laurel,MD,2019-09-17 20:17:43,12,62
8428,None,2.5,2.0,No,0.02820267686424474,0.029649865911426352,Findlay,OH,2019-12-26 11:42:43,30,868
8429,None,2.5,2.0,No,0.02820267686424474,0.029649865911426352,Findlay,OH,2019-12-10 11:48:19,30,868
8430,"['Dishwasher', 'Refrigerator']",2.0,3.0,No,0.021510516252390057,0.029649865911426352,Lexington,SC,2019-12-26 11:19:02,25,163
8431,None,2.0,3.0,No,0.027246653919694074,0.029674929196220456,Fort Walton Beach,FL,2019-12-18 11:15:55,9,1086
8432,None,2.0,3.0,No,0.022944550669216062,0.029674929196220456,Clayton,NC,2019-12-26 11:36:33,7,213
8433,"['Clubhouse', 'Fireplace', 'Gym', 'Parking', 'Pool', 'Storage', 'Washer Dryer']",2.0,2.0,No,0.022007648183556404,0.029674929196220456,Norfolk,VA,2019-09-17 21:26:15,2,240
8434,"['Gym', 'Parking', 'Pool']",2.0,3.0,No,0.027246653919694074,0.029699992481014563,Azle,TX,2019-09-18 03:04:10,23,815
8435,"['Gym', 'Pool']",2.0,3.0,No,0.027246653919694074,0.029699992481014563,Azle,TX,2019-09-18 02:59:03,23,815
8436,None,2.0,3.0,No,0.024760994263862333,0.029699992481014563,Bastrop,TX,2019-12-26 11:40:25,23,1370
8437,"['Clubhouse', 'Dishwasher', 'Garbage Disposal', 'Patio/Deck', 'Playground', 'Pool', 'Refrigerator', 'Tennis']",2.0,2.0,No,0.021032504780114723,0.029699992481014563,Raleigh,NC,2019-12-18 10:55:03,7,117
8438,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Fireplace', 'Garbage Disposal', 'Gym', 'Patio/Deck', 'Refrigerator', 'Storage', 'Washer Dryer']",2.0,3.0,No,0.019483747609942637,0.029699992481014563,Euless,TX,2019-09-18 04:07:34,23,354
8439,['Dishwasher'],2.0,3.0,No,0.01623326959847036,0.029699992481014563,Franklin,IN,2019-12-26 11:06:07,1,946
8440,None,2.0,2.0,No,0.03824091778202677,0.029725055765808667,Miami Beach,FL,2019-12-26 11:35:22,9,910
8441,None,2.0,3.0,No,0.018164435946462717,0.029725055765808667,Cincinnati,OH,2019-12-26 11:27:57,30,136
8442,"['Cable or Satellite', 'Internet Access', 'Parking', 'Patio/Deck']",2.0,2.0,No,0.04879541108986616,0.02975011905060277,Alpharetta,GA,2019-11-30 21:24:38,8,912
8443,None,2.0,2.0,No,0.024760994263862333,0.02975011905060277,Missoula,MT,2019-12-18 11:10:30,45,1244
8444,None,2.5,2.0,No,0.03202676864244742,0.029775182335396878,Snoqualmie,WA,2019-12-26 11:22:39,3,1230
8445,None,2.0,3.0,No,0.02292543021032505,0.029775182335396878,Concord,NC,2019-12-22 11:50:45,7,59
8446,"['Parking', 'Washer Dryer']",2.0,3.0,No,0.06021032504780115,0.02980024562019098,Long Beach,CA,2019-09-18 03:02:29,5,149
8447,"['Parking', 'Washer Dryer']",2.0,3.0,No,0.05638623326959847,0.02980024562019098,Long Beach,CA,2019-09-18 03:01:29,5,149
8448,['Gym'],2.0,2.0,No,0.03135755258126195,0.02980024562019098,Lawrence,NJ,2019-09-18 04:43:14,19,367
8449,None,1.5,2.0,No,0.0248565965583174,0.02980024562019098,Columbus,OH,2019-12-22 12:19:16,30,154
8450,['Parking'],2.0,2.0,No,0.022447418738049712,0.02980024562019098,Morrisville,NC,2019-09-18 00:29:32,7,994
8451,['Pool'],2.0,3.0,No,0.018202676864244743,0.02980024562019098,Knightdale,NC,2019-09-17 23:30:53,7,608
8452,['Wood Floors'],1.0,2.0,No,0.011759082217973232,0.02980024562019098,Dayton,OH,2019-09-18 02:20:54,30,517
8453,None,2.5,2.0,No,0.03432122370936903,0.02982530890498509,Dallas,TX,2019-12-22 12:11:46,23,245
8454,"['Cable or Satellite', 'Dishwasher', 'Garbage Disposal', 'Hot Tub', 'Internet Access', 'Parking', 'Patio/Deck', 'Playground', 'Pool', 'Refrigerator', 'Storage', 'View']",2.0,3.0,No,0.027323135755258125,0.02982530890498509,Auburn,WA,2019-12-26 11:20:42,3,204
8455,"['Patio/Deck', 'Pool', 'Storage', 'Tennis', 'Washer Dryer']",1.5,2.0,No,0.02164435946462715,0.02982530890498509,Cockeysville,MD,2019-09-18 02:01:25,12,857
8456,"['Gym', 'Patio/Deck', 'Pool', 'Tennis']",2.0,3.0,No,0.0260038240917782,0.029850372189779192,Lutherville Timonium,MD,2019-09-18 03:43:26,12,579
8457,"['Dishwasher', 'Elevator', 'Pool', 'Refrigerator']",2.0,2.0,No,0.05449330783938815,0.029900498759367403,Miami,FL,2019-12-26 11:35:55,9,52
8458,"['AC', 'Cable or Satellite', 'Parking']",2.0,2.0,No,0.03520076481835564,0.029900498759367403,Macedonia,OH,2019-09-17 19:25:00,30,1375
8459,['Parking'],2.0,2.0,No,0.023881453154875717,0.029900498759367403,Tipp City,OH,2019-09-18 02:02:29,30,1167
8460,"['Parking', 'Patio/Deck']",2.0,2.0,No,0.023881453154875717,0.029900498759367403,Lebanon,OH,2019-09-17 23:08:11,30,706
8461,"['AC', 'Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Fireplace', 'Garbage Disposal', 'Gated', 'Hot Tub', 'Internet Access', 'Parking', 'Patio/Deck', 'Playground', 'Pool', 'Refrigerator', 'Storage', 'Tennis', 'Washer Dryer']",2.0,2.0,No,0.023307839388145315,0.029900498759367403,Lawrenceville,GA,2019-09-18 02:56:03,8,616
8462,None,2.0,3.0,No,0.020936902485659655,0.029900498759367403,Sterrett,AL,2019-12-22 12:18:46,11,1376
8463,"['Parking', 'Patio/Deck']",2.0,2.0,No,0.016424474187380498,0.029900498759367403,Wooster,OH,2019-09-17 22:29:55,30,1377
8464,['Parking'],2.0,2.0,No,0.04760994263862333,0.029925562044161507,Andover,MA,2019-12-14 21:37:58,18,43
8465,"['Gym', 'Internet Access', 'Pool', 'Wood Floors']",2.0,2.0,No,0.026080305927342257,0.029925562044161507,Dallas,TX,2019-09-17 21:45:03,23,245
8466,None,2.0,2.0,No,0.014321223709369025,0.029925562044161507,Jacksonville,FL,2019-12-26 11:31:03,9,83
8467,['Pool'],2.0,3.0,No,0.012332695984703632,0.029925562044161507,Richmond,VA,2019-09-17 18:50:51,2,400
8468,None,1.5,3.0,No,0.04206500956022945,0.029950625328955614,Mountlake Terrace,WA,2019-12-22 12:02:56,3,582
8469,"['Clubhouse', 'Fireplace', 'Patio/Deck', 'Playground', 'Pool', 'Tennis']",2.5,2.0,No,0.032275334608030594,0.029950625328955614,Marietta,GA,2019-09-18 03:40:41,8,10
8470,['Patio/Deck'],2.0,2.0,No,0.028107074569789676,0.029950625328955614,Cumming,GA,2019-09-18 01:44:32,8,844
8471,"['Gym', 'Pool']",2.0,2.0,No,0.05818355640535373,0.029975688613749718,Newton Highlands,MA,2019-09-17 23:50:24,18,1291
8472,"['Gated', 'Gym', 'Parking', 'Pool', 'Washer Dryer']",1.0,2.0,No,0.02638623326959847,0.029975688613749718,Alpharetta,GA,2019-09-18 00:31:28,8,912
8473,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Fireplace', 'Gated', 'Gym', 'Internet Access', 'Pool', 'Refrigerator', 'Storage', 'Tennis', 'Washer Dryer']",2.0,2.0,No,0.023747609942638623,0.029975688613749718,Alpharetta,GA,2019-09-18 01:17:35,8,912
8474,['Gym'],2.0,3.0,No,0.032217973231357555,0.030000751898543822,Lawrence,NJ,2019-09-18 04:44:28,19,367
8475,"['Dishwasher', 'Fireplace', 'Garbage Disposal']",2.0,3.0,No,0.02292543021032505,0.030000751898543822,Spring,TX,2019-12-22 11:50:16,23,637
8476,None,2.0,2.0,No,0.023231357552581263,0.03002581518333793,Longview,TX,2019-09-18 01:04:00,23,405
8477,"['Dishwasher', 'Parking', 'Refrigerator']",2.0,2.0,No,0.11080305927342256,0.030050878468132033,West Hollywood,CA,2019-12-26 11:24:00,5,322
8478,"['Dishwasher', 'Refrigerator']",2.0,3.0,No,0.09091778202676865,0.030050878468132033,Santa Monica,CA,2019-12-26 11:22:54,5,195
8479,None,2.0,3.0,No,0.07265774378585087,0.030050878468132033,San Diego,CA,2019-12-18 11:08:42,5,196
8480,None,1.5,2.0,No,0.0621414913957935,0.030050878468132033,Los Angeles,CA,2019-12-26 11:41:10,5,134
8481,None,2.0,2.0,No,0.06118546845124283,0.030050878468132033,,,2019-12-26 11:41:03,0,0
8482,None,2.0,2.0,No,0.057323135755258124,0.030050878468132033,Los Angeles,CA,2019-12-26 11:31:53,5,134
8483,"['Dishwasher', 'Elevator', 'Internet Access', 'Parking', 'Pool', 'Refrigerator']",2.0,2.0,No,0.05640535372848948,0.030050878468132033,Denver,CO,2019-12-26 11:23:01,13,39
8484,['Parking'],1.0,3.0,No,0.04875717017208413,0.030050878468132033,Jamaica Plain,MA,2019-12-24 22:37:50,18,1378
8485,None,2.0,5.0,No,0.046367112810707455,0.030050878468132033,Lexington,KY,2019-12-22 12:13:33,28,163
8486,"['Tennis', 'Wood Floors']",2.0,2.0,No,0.04541108986615679,0.030050878468132033,Chevy Chase,MD,2019-09-17 22:41:03,12,164
8487,"['AC', 'Clubhouse', 'Gym', 'Internet Access', 'Washer Dryer']",2.0,3.0,No,0.04388145315487572,0.030050878468132033,Norwood,MA,2019-09-17 18:15:55,18,1249
8488,"['Tennis', 'Wood Floors']",2.0,2.0,No,0.04248565965583174,0.030050878468132033,Chevy Chase,MD,2019-09-17 22:33:48,12,164
8489,"['Fireplace', 'Parking', 'Pool']",2.0,2.0,No,0.04005736137667304,0.030050878468132033,Los Alamitos,CA,2019-09-18 02:33:31,5,1379
8490,['Pool'],1.0,1.0,No,0.036328871892925434,0.030050878468132033,Atlanta,GA,2019-12-26 11:20:29,8,69
8491,"['AC', 'Dishwasher', 'Garbage Disposal', 'Parking', 'Patio/Deck', 'Refrigerator']",2.0,3.0,No,0.03623326959847036,0.030050878468132033,Sierra Madre,CA,2019-09-18 04:06:15,5,1380
8492,"['Cable or Satellite', 'Dishwasher', 'Elevator', 'Internet Access', 'Refrigerator', 'Storage']",2.0,2.0,No,0.03432122370936903,0.030050878468132033,Buffalo,NY,2019-12-26 11:18:14,4,265
8493,"['Gated', 'Gym', 'Parking', 'Pool', 'Storage', 'Washer Dryer']",2.0,2.0,No,0.03418738049713193,0.030050878468132033,Carteret,NJ,2019-09-17 23:27:27,19,1381
8494,None,2.0,3.0,No,0.033460803059273424,0.030050878468132033,Corvallis,OR,2019-12-06 13:37:38,20,1155
8495,"['Dishwasher', 'Parking', 'Refrigerator']",3.0,4.0,No,0.030592734225621414,0.030050878468132033,West Lafayette,IN,2019-12-26 11:13:58,1,159
8496,None,2.0,3.0,No,0.028680688336520075,0.030050878468132033,Bloomington,IN,2019-11-30 11:23:11,1,132
8497,None,2.5,2.0,No,0.02667304015296367,0.030050878468132033,Houston,TX,2019-12-22 12:17:04,23,96
8498,"['Cable or Satellite', 'Dishwasher', 'Internet Access', 'Parking', 'Patio/Deck', 'Refrigerator']",1.0,3.0,No,0.024837476099426388,0.030050878468132033,Milwaukee,WI,2019-12-10 11:19:43,29,150
8499,"['Gym', 'Storage', 'Washer Dryer']",2.0,2.0,No,0.024378585086042064,0.030050878468132033,Sewickley,PA,2019-09-18 04:07:59,22,1382
8500,"['AC', 'Cable or Satellite', 'Dishwasher', 'Garbage Disposal', 'Gated', 'Gym', 'Internet Access', 'Parking', 'Patio/Deck', 'Pool', 'Storage', 'Tennis', 'Washer Dryer']",2.0,3.0,No,0.023135755258126195,0.030050878468132033,Marietta,GA,2019-09-18 04:05:24,8,10
8501,None,2.0,2.0,No,0.02198852772466539,0.030050878468132033,Auburn Hills,MI,2019-12-18 11:12:04,27,1172
8502,"['Dishwasher', 'Fireplace', 'Parking', 'Patio/Deck', 'Washer Dryer', 'Wood Floors']",1.0,2.0,No,0.020936902485659655,0.030050878468132033,Hartford,CT,2019-09-18 04:01:05,31,423
8503,None,2.0,3.0,No,0.01959847036328872,0.030050878468132033,Hixson,TN,2019-12-26 11:28:35,16,1052
8504,None,1.5,3.0,No,0.019120458891013385,0.030050878468132033,Lafayette,LA,2019-12-26 11:30:02,39,16
8505,None,2.0,2.0,No,0.01910133843212237,0.030050878468132033,Wasilla,AK,2019-12-26 11:39:14,17,666
8506,"['Dishwasher', 'Fireplace', 'Garbage Disposal', 'Parking', 'Patio/Deck', 'Refrigerator']",1.0,1.0,No,0.018164435946462717,0.030050878468132033,Cincinnati,OH,2019-12-22 11:41:26,30,136
8507,None,1.5,2.0,No,0.017112810707456978,0.030050878468132033,Hartland,WI,2019-12-18 11:16:59,29,916
8508,"['AC', 'Dishwasher', 'Gated', 'Gym']",2.0,2.0,No,0.015965583173996177,0.030050878468132033,Marietta,GA,2019-09-18 04:02:39,8,10
8509,None,2.0,2.0,No,0.015678776290630976,0.030050878468132033,Myrtle Beach,SC,2019-12-22 12:18:59,25,1383
8510,None,1.0,2.0,No,0.015296367112810707,0.030050878468132033,San Antonio,TX,2019-12-26 11:42:00,23,110
8511,None,1.5,2.0,No,0.014818355640535373,0.030050878468132033,Minot,ND,2019-12-26 11:40:37,40,229
8512,"['AC', 'Cable or Satellite', 'Elevator', 'Gated', 'Gym', 'Parking', 'Storage', 'Washer Dryer']",2.0,3.0,No,0.014340344168260038,0.030050878468132033,Saint Joseph,MO,2019-12-14 21:42:07,35,286
8513,"['Dishwasher', 'Fireplace', 'Garbage Disposal', 'Internet Access', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator']",1.0,2.0,No,0.01395793499043977,0.030050878468132033,Memphis,TN,2019-12-26 11:10:43,16,28
8514,None,2.0,3.0,No,0.01338432122370937,0.030050878468132033,Grand Forks,ND,2019-12-18 11:15:58,40,349
8515,"['Clubhouse', 'Fireplace', 'Gym', 'Hot Tub', 'Patio/Deck', 'Playground', 'Pool', 'Washer Dryer']",2.0,3.0,No,0.04011472275334608,0.03007594175292614,Kent,WA,2019-09-18 02:31:43,3,328
8516,"['AC', 'Clubhouse', 'Gym', 'Pool']",2.0,3.0,No,0.03130019120458891,0.03007594175292614,Reno,NV,2019-09-17 22:05:54,33,158
8517,None,2.0,4.0,No,0.028279158699808796,0.03007594175292614,Bothell,WA,2019-09-18 01:21:07,3,360
8518,None,2.0,4.0,No,0.005258126195028681,0.03007594175292614,Blacksburg,VA,2019-12-26 11:28:21,2,845
8519,None,2.5,2.0,No,0.05927342256214149,0.030101005037720244,San Jose,CA,2019-12-26 11:37:11,5,180
8520,"['AC', 'Clubhouse', 'Dishwasher', 'Fireplace', 'Garbage Disposal', 'Gated', 'Gym', 'Parking', 'Patio/Deck', 'Storage']",2.0,3.0,No,0.025621414913957936,0.030101005037720244,Arlington,TX,2019-09-18 02:34:30,23,2
8521,"['Gym', 'Parking', 'Patio/Deck', 'Pool']",2.0,2.0,No,0.05422562141491396,0.030126068322514347,Princeton,NJ,2019-09-18 04:20:28,19,828
8522,"['Gym', 'Pool', 'View']",2.0,2.0,No,0.06692160611854685,0.030151131607308455,Jersey City,NJ,2019-09-18 04:18:37,19,248
8523,None,2.0,2.0,No,0.04424474187380497,0.030151131607308455,Princeton,NJ,2019-09-18 04:21:31,19,828
8524,['Parking'],2.0,2.0,No,0.04258126195028681,0.030151131607308455,Princeton,NJ,2019-09-18 04:26:50,19,828
8525,"['AC', 'Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Gym', 'Playground', 'Pool', 'Refrigerator', 'Tennis', 'Washer Dryer', 'Wood Floors']",2.5,2.0,No,0.020917782026768642,0.030151131607308455,Marietta,GA,2019-09-18 03:48:37,8,10
8526,"['Gym', 'Patio/Deck', 'Pool']",2.0,2.0,No,0.06089866156787763,0.03017619489210256,Princeton,NJ,2019-09-18 04:27:13,19,828
8527,"['Gym', 'Patio/Deck', 'Pool']",2.0,2.0,No,0.06089866156787763,0.03017619489210256,Princeton,NJ,2019-09-18 04:28:45,19,828
8528,None,1.5,2.0,No,0.038145315487571704,0.03017619489210256,Portland,OR,2019-12-26 11:37:22,20,76
8529,None,2.0,3.0,No,0.03049713193116635,0.03017619489210256,Winter Park,FL,2019-12-18 11:13:16,9,292
8530,['Dishwasher'],2.0,1.0,No,0.027724665391969407,0.03017619489210256,San Antonio,TX,2019-12-22 11:42:07,23,110
8531,"['Clubhouse', 'Fireplace', 'Pool', 'Refrigerator', 'Tennis', 'Washer Dryer']",2.0,3.0,No,0.020650095602294454,0.03017619489210256,Marietta,GA,2019-09-18 04:04:41,8,10
8532,"['Dishwasher', 'Refrigerator']",2.0,3.0,No,0.01910133843212237,0.03017619489210256,Irmo,SC,2019-12-26 11:06:12,25,1250
8533,"['Dishwasher', 'Parking', 'Storage']",1.0,2.0,No,0.010038240917782026,0.030201258176896666,Hortonville,WI,2019-12-26 11:14:28,29,1384
8534,None,2.0,3.0,No,0.03248565965583174,0.03022632146169077,Fernandina Beach,FL,2019-12-26 11:24:55,9,1337
8535,None,2.5,3.0,No,0.027246653919694074,0.03022632146169077,Midlothian,TX,2019-12-22 12:16:34,23,781
8536,['Pool'],2.5,2.0,No,0.061510516252390054,0.030251384746484873,Pasadena,CA,2019-09-18 04:43:45,5,266
8537,['Pool'],2.5,2.0,No,0.05990439770554493,0.030251384746484873,Pasadena,CA,2019-09-18 04:39:18,5,266
8538,"['Basketball', 'Clubhouse', 'Patio/Deck', 'Playground', 'Pool', 'Storage', 'Washer Dryer']",2.0,3.0,No,0.016520076481835563,0.03027644803127898,Concord,NC,2019-09-18 04:31:42,7,59
8539,"['Dishwasher', 'Refrigerator']",2.0,3.0,No,0.05162523900573614,0.030301511316073084,Northridge,CA,2019-12-26 11:23:40,5,1204
8540,None,1.5,2.0,No,0.04875717017208413,0.030301511316073084,,,2019-12-22 12:18:15,0,0
8541,"['Dishwasher', 'Parking', 'Refrigerator']",2.0,2.0,No,0.028661567877629062,0.030301511316073084,Canton,MI,2019-12-26 11:34:58,27,750
8542,None,2.5,2.0,No,0.022848948374760994,0.030301511316073084,Washington,MI,2019-12-18 11:09:42,27,13
8543,"['AC', 'Clubhouse', 'Elevator', 'Gym', 'Internet Access', 'Parking', 'Patio/Deck', 'Pool', 'View', 'Washer Dryer']",2.0,2.0,No,0.06617590822179732,0.03032657460086719,Pasadena,CA,2019-09-18 04:42:43,5,266
8544,"['Gated', 'Parking']",2.0,3.0,No,0.019311663479923517,0.03032657460086719,Greensboro,NC,2019-09-17 20:57:07,7,226
8545,['Gated'],2.0,3.0,No,0.018546845124282983,0.03032657460086719,Greensboro,NC,2019-09-17 20:57:00,7,226
8546,"['Basketball', 'Pool', 'Tennis']",2.0,3.0,No,0.03441682600382409,0.030351637885661295,Issaquah,WA,2019-09-18 02:10:47,3,766
8547,['Pool'],2.0,2.0,No,0.026978967495219885,0.030351637885661295,Denver,CO,2019-09-17 20:35:23,13,39
8548,"['Parking', 'Patio/Deck']",2.0,3.0,No,0.0248565965583174,0.030351637885661295,Helotes,TX,2019-12-26 11:23:21,23,1385
8549,"['Dishwasher', 'Fireplace', 'Garbage Disposal', 'Patio/Deck']",2.0,3.0,No,0.021969407265774378,0.030351637885661295,Mesquite,TX,2019-12-22 11:52:41,23,1332
8550,None,2.0,3.0,No,0.01864244741873805,0.030351637885661295,Columbia,SC,2019-12-26 11:12:16,25,106
8551,None,2.0,3.0,No,0.018164435946462717,0.030351637885661295,Lubbock,TX,2019-12-26 11:40:40,23,359
8552,"['Dishwasher', 'Garbage Disposal', 'Gated', 'Pool', 'Refrigerator']",2.0,3.0,No,0.017437858508604208,0.0303767011704554,Houston,TX,2019-12-25 22:28:50,23,96
8553,"['Clubhouse', 'Pool', 'Storage']",2.0,2.0,No,0.0521414913957935,0.030401764455249506,Waltham,MA,2019-09-17 23:01:40,18,1386
8554,"['Clubhouse', 'Fireplace', 'Gated', 'Gym', 'Pool', 'Tennis']",2.0,3.0,No,0.018451242829827914,0.030401764455249506,Norman,OK,2019-09-18 04:01:12,36,403
8555,"['Fireplace', 'Gated', 'Parking', 'Washer Dryer']",2.5,2.0,No,0.03445506692160612,0.03042682774004361,Denver,CO,2019-09-17 20:07:21,13,39
8556,None,2.5,3.0,No,0.02858508604206501,0.03042682774004361,Vancouver,WA,2019-12-22 12:09:31,3,318
8557,"['Fireplace', 'Gated', 'Parking', 'Washer Dryer']",2.5,2.0,No,0.03546845124282983,0.030451891024837714,Denver,CO,2019-09-17 20:00:53,13,39
8558,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Garbage Disposal', 'Internet Access', 'Patio/Deck', 'Pool', 'Refrigerator']",2.0,3.0,No,0.02198852772466539,0.030451891024837714,Blue Springs,MO,2019-12-26 11:11:06,35,565
8559,None,2.5,2.0,No,0.032409177820267684,0.03047695430963182,Corvallis,OR,2019-12-22 12:15:07,20,1155
8560,"['Gym', 'Playground', 'Pool']",2.0,3.0,No,0.02418738049713193,0.03047695430963182,Ocala,FL,2019-09-17 20:52:26,9,1018
8561,None,2.0,3.0,No,0.020936902485659655,0.03047695430963182,Yukon,OK,2019-12-14 11:35:03,36,672
8562,"['Gym', 'Internet Access', 'Parking', 'Pool']",2.0,3.0,No,0.017112810707456978,0.03047695430963182,Goldsboro,NC,2019-09-17 23:05:17,7,1234
8563,"['Dishwasher', 'Elevator', 'Fireplace', 'Garbage Disposal', 'Parking', 'Patio/Deck', 'Refrigerator', 'Washer Dryer']",3.0,3.0,No,0.07743785850860421,0.03052708087922003,Los Angeles,CA,2019-09-17 19:47:27,5,134
8564,None,2.5,2.0,No,0.020382409177820266,0.03052708087922003,Toledo,OH,2019-09-17 19:09:02,30,170
8565,"['Dishwasher', 'Parking', 'Refrigerator']",2.0,5.0,No,0.07648183556405354,0.030552144164014135,Ann Arbor,MI,2019-12-26 11:24:09,27,179
8566,"['Parking', 'Patio/Deck', 'Pool']",2.0,2.0,No,0.06147227533460803,0.030552144164014135,Pasadena,CA,2019-09-18 04:42:50,5,266
8567,None,2.0,2.0,No,0.047705544933078395,0.030552144164014135,Dublin,CA,2019-12-26 11:38:02,5,1120
8568,"['AC', 'Patio/Deck', 'Pool', 'Refrigerator', 'Washer Dryer', 'Wood Floors']",1.5,2.0,No,0.035564053537284895,0.030552144164014135,Scotch Plains,NJ,2019-09-17 20:40:24,19,1387
8569,None,2.0,2.0,No,0.032963671128107074,0.030552144164014135,East Orange,NJ,2019-09-17 18:35:49,19,189
8570,"['AC', 'Cable or Satellite', 'Dishwasher', 'Internet Access', 'Parking', 'Patio/Deck', 'Refrigerator', 'Storage', 'Washer Dryer']",2.0,2.0,No,0.021128107074569788,0.030552144164014135,Jackson,WI,2019-12-09 10:56:23,29,893
8571,"['Parking', 'Playground', 'Pool', 'Storage']",2.0,3.0,No,0.01705544933078394,0.030552144164014135,Arlington,TX,2019-09-18 02:23:37,23,2
8572,"['Cable or Satellite', 'Dishwasher', 'Garbage Disposal', 'Gated', 'Pool', 'Refrigerator']",2.0,3.0,No,0.03154875717017208,0.03057720744880824,Coral Springs,FL,2019-12-25 22:28:44,9,1388
8573,None,2.0,2.0,No,0.20650095602294455,0.030602270733602346,Coronado,CA,2019-12-26 11:35:29,5,430
8574,"['Dishwasher', 'Refrigerator']",2.0,3.0,No,0.02292543021032505,0.030602270733602346,Humble,TX,2019-12-26 11:05:58,23,622
8575,None,2.0,2.0,No,0.03107074569789675,0.030652397303190557,Oakland Township,MI,2019-12-26 11:38:59,27,1285
8576,None,2.0,2.0,No,0.027246653919694074,0.030652397303190557,Auburn Hills,MI,2019-12-26 11:34:36,27,1172
8577,None,2.0,2.0,No,0.027151051625239005,0.030652397303190557,Clinton Township,MI,2019-12-10 11:41:03,27,1210
8578,None,2.0,2.0,No,0.026290630975143402,0.030652397303190557,Lake Orion,MI,2019-12-26 11:34:36,27,1389
8579,None,2.0,2.0,No,0.020076481835564052,0.030652397303190557,Plano,TX,2019-12-26 11:34:50,23,304
